SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic Graphics Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 12xlarge,Instance Capacity - 16xlarge,Instance Capacity - 18xlarge,Instance Capacity - 24xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - metal,Instance Capacity - xlarge,instanceSKU,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,Product Type,Resource Type,serviceName,Volume API Name
VSRJQ73SCBE526ZF,JRTCKXETXF,VSRJQ73SCBE526ZF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.516 per Dedicated Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.516,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,APS2-DedicatedUsage:p3.2xlarge,RunInstances,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
SGE3G2D8FFS7PWYZ,JRTCKXETXF,SGE3G2D8FFS7PWYZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$8.77 per Unused Reservation RHEL p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,8.77,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,UGW1-UnusedBox:p2.8xlarge,RunInstances:0010,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,67NSFAJ8YZA8VZ8P,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
VXHGT9TP8HQJ6F3Z,JRTCKXETXF,VXHGT9TP8HQJ6F3Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$16.764 per On Demand Windows p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,16.764,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,EUC1-BoxUsage:p3.8xlarge,RunInstances:0002,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
7EKHSU568GXUWCTS,JRTCKXETXF,7EKHSU568GXUWCTS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$12.34 per On Demand SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,12.34,USD,,,,Compute Instance,AmazonEC2,US West (Oregon),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,USW2-BoxUsage:p3.8xlarge,RunInstances:000g,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
B5UGS4TGCH4THV5E,JRTCKXETXF,B5UGS4TGCH4THV5E.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.646 per Dedicated RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.646,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APN2-DedicatedUsage:p3.2xlarge,RunInstances:0010,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RHKYUD77J32CNSKH,JRTCKXETXF,RHKYUD77J32CNSKH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.294 per Unused Reservation SUSE p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.294,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,APN1-UnusedBox:p3.2xlarge,RunInstances:000g,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,CT7928JG4EHS25K6,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
MDSBS66AS4N5QZPV,JRTCKXETXF,MDSBS66AS4N5QZPV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.90 per On Demand Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.9,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,USE2-BoxUsage:p2.xlarge,RunInstances,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
KY65WK89RNASCT6R,JRTCKXETXF,KY65WK89RNASCT6R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.326 per On Demand Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.326,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,EUC1-BoxUsage:p2.xlarge,RunInstances,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9ZEEN7WWWQKAG292,JRTCKXETXF,9ZEEN7WWWQKAG292.JRTCKXETXF.6YS6EN2CT7,OnDemand,$12.24 per On Demand Windows BYOL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,12.24,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,USE2-BoxUsage:p3.8xlarge,RunInstances:0800,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
2C5SF2CFDX9A3GSW,JRTCKXETXF,2C5SF2CFDX9A3GSW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$24.16 per Dedicated Usage Windows p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,24.16,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,EUC1-DedicatedUsage:p2.16xlarge,RunInstances:0002,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HF8NWWR6DNAB62KR,JRTCKXETXF,HF8NWWR6DNAB62KR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.364 per Dedicated Usage Windows p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.364,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,APN2-DedicatedUsage:p2.8xlarge,RunInstances:0002,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
PEXNWB2UA56TUKJW,JRTCKXETXF,PEXNWB2UA56TUKJW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.564 per On Demand SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.564,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,CAN1-BoxUsage:p3.8xlarge,RunInstances:000g,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
N75DJ5B8AHS25NMN,JRTCKXETXF,N75DJ5B8AHS25NMN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$47.199 per Unused Reservation Windows p3dn.24xlarge Instance Hour,2020-04-01,0,Inf,Hrs,47.199,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3dn.24xlarge,Yes,GPU instance,96,Intel Xeon Platinum 8175 (Skylake),2.5 GHz,768 GiB,2 x 900 NVMe SSD,100 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APN1-UnusedBox:p3dn.24xlarge,RunInstances:0002,UnusedCapacityReservation,14000 Mbps,337,,Yes,8,,,,,,,,,,,,,,,,,GNUJ7Y699XVTY4XP,Yes,Yes,Yes,192,,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,,,Amazon Elastic Compute Cloud,
AVGKUU8RPVSR3CUN,JRTCKXETXF,AVGKUU8RPVSR3CUN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.22 per On Demand Windows BYOL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.22,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,EU-BoxUsage:p3.8xlarge,RunInstances:0800,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
JH9EW9XFHJCAANDM,JRTCKXETXF,JH9EW9XFHJCAANDM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.389 per Dedicated Unused Reservation RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.389,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,UnusedDed:p3.2xlarge,RunInstances:0010,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,NUMNVV4X9PJW42JH,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
GUC7JY9W5Y7MY2UY,JRTCKXETXF,GUC7JY9W5Y7MY2UY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.259 per Dedicated Unused Reservation Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.259,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,USE2-UnusedDed:p3.2xlarge,RunInstances,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,98YTRVD2YNW5574A,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
DBFXH9TCXVUUPCK9,JRTCKXETXF,DBFXH9TCXVUUPCK9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.368 per Windows p3.2xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,0.368,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,EU-HostBoxUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
Y77AVPB8EGUX5W5F,JRTCKXETXF,Y77AVPB8EGUX5W5F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$16.936 per Unused Reservation Linux p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,16.936,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS1-UnusedBox:p3.8xlarge,RunInstances,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,4NT7SHGE5SCVPC26,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
EC554VPB43F44MVC,JRTCKXETXF,EC554VPB43F44MVC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.602 per Unused Reservation Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.602,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APN2-UnusedBox:p3.2xlarge,RunInstances:0002,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,9MQV26HVFW8ATT2K,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
DU5KHBU5XV3XDPDR,JRTCKXETXF,DU5KHBU5XV3XDPDR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$31.656 per Dedicated Windows p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,31.656,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,EUW2-DedicatedUsage:p3.16xlarge,RunInstances:0002,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RNFDVY3QSDMV9T2N,JRTCKXETXF,RNFDVY3QSDMV9T2N.JRTCKXETXF.6YS6EN2CT7,OnDemand,$30.432 per On Demand Windows p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,30.432,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APS1-BoxUsage:p2.16xlarge,RunInstances:0002,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
FZDA8CVNR8FJQR78,JRTCKXETXF,FZDA8CVNR8FJQR78.JRTCKXETXF.6YS6EN2CT7,OnDemand,$8.02 per Dedicated Unused Reservation Usage SUSE p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,8.02,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,UnusedDed:p2.8xlarge,RunInstances:000g,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,C7UZ38M4P93WMCBP,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
BV65PZ8V4XRJ7YP8,JRTCKXETXF,BV65PZ8V4XRJ7YP8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.439 per Dedicated Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.439,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,EUC1-DedicatedUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
TS3UXTY4F79T4V6U,JRTCKXETXF,TS3UXTY4F79T4V6U.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.05 per Dedicated Unused Reservation Usage RHEL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.05,USD,,,,Compute Instance,AmazonEC2,US West (Oregon),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,USW2-UnusedDed:p2.xlarge,RunInstances:0010,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,GFH8BWGN3PR8A4SJ,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
7N74CX5VB88A8BWJ,JRTCKXETXF,7N74CX5VB88A8BWJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.944 per Windows p3.16xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,2.944,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,APN1-HostBoxUsage:p3.16xlarge,RunInstances:0002,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HVBEPCWKM7H2CD3E,JRTCKXETXF,HVBEPCWKM7H2CD3E.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.776 per Unused Reservation Linux p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,7.776,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,EU-UnusedBox:p2.8xlarge,RunInstances,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,38KKRTQP385PX9HY,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
QAZ63UXRUYRSDT6R,JRTCKXETXF,QAZ63UXRUYRSDT6R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.718 per On Demand Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.718,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS1-BoxUsage:p2.xlarge,RunInstances,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
77HP84JX2SFMAZVM,JRTCKXETXF,77HP84JX2SFMAZVM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.872 per Dedicated Linux p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.872,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,APN2-DedicatedUsage:p3.16xlarge,RunInstances,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
WRPX9SKSW8FF2NPP,JRTCKXETXF,WRPX9SKSW8FF2NPP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.253 per Dedicated Usage Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.253,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,EU-DedicatedUsage:p2.xlarge,RunInstances:0002,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
3QH39PBJHA2MFJWN,JRTCKXETXF,3QH39PBJHA2MFJWN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$12.336 per Unused Reservation Linux p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,12.336,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS2-UnusedBox:p2.8xlarge,RunInstances,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,PZ5MY9JF8UD95F8E,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
2HXRJRZHMVSZW4TC,JRTCKXETXF,2HXRJRZHMVSZW4TC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$16.936 per Unused Reservation Linux p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,16.936,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS2-UnusedBox:p3.8xlarge,RunInstances,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,ESFPMDVJSKF58U7N,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
946HX2VUC3ARGDF9,JRTCKXETXF,946HX2VUC3ARGDF9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$42.933 per On Demand SUSE p3dn.24xlarge Instance Hour,2020-04-01,0,Inf,Hrs,42.933,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3dn.24xlarge,Yes,GPU instance,96,Intel Xeon Platinum 8175 (Skylake),2.5 GHz,768 GiB,2 x 900 NVMe SSD,100 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,APN1-BoxUsage:p3dn.24xlarge,RunInstances:000g,Used,14000 Mbps,337,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,192,,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,,,Amazon Elastic Compute Cloud,
KYAGUG55KZP6PAMD,JRTCKXETXF,KYAGUG55KZP6PAMD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.456 per On Demand SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.456,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,EUW2-BoxUsage:p3.8xlarge,RunInstances:000g,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
